gen 31 00:11:13|5[info]31/01/2015 00:11:12 - [UTENTE = ][REMOTE IP = 157.55.39.92][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
gen 31 02:31:58|5[info]31/01/2015 02:31:58 - [UTENTE = alberto][REMOTE IP = 79.7.71.16][act = Search][gm = 10][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 02:32:01|5[info]31/01/2015 02:32:01 - [UTENTE = alberto][REMOTE IP = 79.7.71.16][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 02:32:02|5[info]31/01/2015 02:32:02 - [UTENTE = alberto][REMOTE IP = 79.7.71.16][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 02:32:03|5[info]31/01/2015 02:32:03 - [UTENTE = alberto][REMOTE IP = 79.7.71.16][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 02:32:07|5[info]31/01/2015 02:32:07 - [UTENTE = alberto][REMOTE IP = 79.7.71.16][act = Search][gm = 34][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 02:32:11|5[info]31/01/2015 02:32:11 - [UTENTE = alberto][REMOTE IP = 79.7.71.16][act = Search][gm = 36][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 02:32:13|5[info]31/01/2015 02:32:13 - [UTENTE = alberto][REMOTE IP = 79.7.71.16][act = Search][gm = 37][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 02:32:14|5[info]31/01/2015 02:32:14 - [UTENTE = alberto][REMOTE IP = 79.7.71.16][act = Search][gm = 38][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 02:32:16|5[info]31/01/2015 02:32:16 - [UTENTE = alberto][REMOTE IP = 79.7.71.16][act = Search][gm = 39][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 02:32:21|5[info]31/01/2015 02:32:21 - [UTENTE = alberto][REMOTE IP = 79.7.71.16][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 02:32:23|5[info]31/01/2015 02:32:23 - [UTENTE = alberto][REMOTE IP = 79.7.71.16][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 02:32:26|5[info]31/01/2015 02:32:26 - [UTENTE = alberto][REMOTE IP = 79.7.71.16][act = ProductInfo][id_giacenza = 21][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 02:32:32|5[info]31/01/2015 02:32:32 - [UTENTE = alberto][REMOTE IP = 79.7.71.16][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 02:34:01|5[info]31/01/2015 02:34:01 - [UTENTE = alberto][REMOTE IP = 79.7.71.16][act = Search][gm = 30][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 02:34:03|5[info]31/01/2015 02:34:03 - [UTENTE = alberto][REMOTE IP = 79.7.71.16][act = Search][gm = 10][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 02:34:21|5[info]31/01/2015 02:34:21 - [UTENTE = ][REMOTE IP = 79.7.71.16][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:34:27|5[info]31/01/2015 02:34:27 - [UTENTE = ][REMOTE IP = 79.7.71.16][act = Search][gm = 34][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:34:29|5[info]31/01/2015 02:34:29 - [UTENTE = ][REMOTE IP = 79.7.71.16][act = Search][gm = 10][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:34:36|5[info]31/01/2015 02:34:36 - [UTENTE = ][REMOTE IP = 79.7.71.16][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:34:37|5[info]31/01/2015 02:34:37 - [UTENTE = ][REMOTE IP = 79.7.71.16][act = Search][gm = 10][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:34:39|5[info]31/01/2015 02:34:39 - [UTENTE = ][REMOTE IP = 79.7.71.16][act = Search][gm = 15][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:34:40|5[info]31/01/2015 02:34:40 - [UTENTE = ][REMOTE IP = 79.7.71.16][act = Search][gm = 16][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:34:42|5[info]31/01/2015 02:34:42 - [UTENTE = ][REMOTE IP = 79.7.71.16][act = Search][gm = 30][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:34:44|5[info]31/01/2015 02:34:44 - [UTENTE = ][REMOTE IP = 79.7.71.16][act = Search][gm = 34][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:34:45|5[info]31/01/2015 02:34:45 - [UTENTE = ][REMOTE IP = 79.7.71.16][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:34:47|5[info]31/01/2015 02:34:47 - [UTENTE = ][REMOTE IP = 79.7.71.16][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:34:50|5[info]31/01/2015 02:34:50 - [UTENTE = ][REMOTE IP = 79.7.71.16][act = ProductInfo][id_giacenza = 28][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:34:52|5[info]31/01/2015 02:34:52 - [UTENTE = ][REMOTE IP = 79.7.71.16][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:34:57|5[info]31/01/2015 02:34:57 - [UTENTE = ][REMOTE IP = 79.7.71.16][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:35:00|5[info]31/01/2015 02:35:00 - [UTENTE = ][REMOTE IP = 79.7.71.16][act = Login][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:35:15|5[info]31/01/2015 02:35:15 - [UTENTE = adtonol][REMOTE IP = 79.7.71.16][act = ProductInfo][id_giacenza = 28][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:35:21|5[info]31/01/2015 02:35:21 - [UTENTE = adtonol][REMOTE IP = 79.7.71.16][act = Search][gm = 34][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:35:30|5[info]31/01/2015 02:35:30 - [UTENTE = adtonol][REMOTE IP = 79.7.71.16][act = Search][gm = 34][only_disp = 1][search = 1][pageID = 2][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:35:32|5[info]31/01/2015 02:35:32 - [UTENTE = adtonol][REMOTE IP = 79.7.71.16][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:35:36|5[info]31/01/2015 02:35:36 - [UTENTE = adtonol][REMOTE IP = 79.7.71.16][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:35:38|5[info]31/01/2015 02:35:38 - [UTENTE = adtonol][REMOTE IP = 79.7.71.16][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:35:40|5[info]31/01/2015 02:35:40 - [UTENTE = adtonol][REMOTE IP = 79.7.71.16][act = ProductInfo][id_giacenza = 28][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:35:41|5[info]31/01/2015 02:35:41 - [UTENTE = adtonol][REMOTE IP = 79.7.71.16][act = Search][gm = 10][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:35:43|5[info]31/01/2015 02:35:43 - [UTENTE = adtonol][REMOTE IP = 79.7.71.16][act = Search][gm = 34][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:35:45|5[info]31/01/2015 02:35:45 - [UTENTE = adtonol][REMOTE IP = 79.7.71.16][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:35:46|5[info]31/01/2015 02:35:46 - [UTENTE = adtonol][REMOTE IP = 79.7.71.16][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:35:48|5[info]31/01/2015 02:35:48 - [UTENTE = adtonol][REMOTE IP = 79.7.71.16][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:35:54|5[info]31/01/2015 02:35:54 - [UTENTE = adtonol][REMOTE IP = 79.7.71.16][act = Search][gm = 10][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:36:01|5[info]31/01/2015 02:36:01 - [UTENTE = adtonol][REMOTE IP = 79.7.71.16][act = Search][gm = 10][rowForPage = 12][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:36:06|5[info]31/01/2015 02:36:06 - [UTENTE = adtonol][REMOTE IP = 79.7.71.16][act = Search][gm = 10][rowForPage = 8][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:36:11|5[info]31/01/2015 02:36:11 - [UTENTE = adtonol][REMOTE IP = 79.7.71.16][act = Search][gm = 10][only_disp = 1][search = 1][pageID = 2][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:36:15|5[info]31/01/2015 02:36:15 - [UTENTE = adtonol][REMOTE IP = 79.7.71.16][act = Search][gm = 10][only_disp = 1][search = 1][pageID = 2][is_ajax = 1][layout = thumb][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:36:19|5[info]31/01/2015 02:36:19 - [UTENTE = adtonol][REMOTE IP = 79.7.71.16][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18]
gen 31 02:42:15|5[info]31/01/2015 02:42:15 - [UTENTE = ][REMOTE IP = 66.249.78.41][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 03:30:36|5[info]31/01/2015 03:30:36 - [UTENTE = ][REMOTE IP = 66.249.78.48][act = Search][gm = 10][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 03:33:51|5[info]31/01/2015 03:33:51 - [UTENTE = ][REMOTE IP = 66.249.78.34][act = ProductInfo][id_giacenza = 84][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 03:35:33|5[info]31/01/2015 03:35:33 - [UTENTE = ][REMOTE IP = 66.249.73.203][act = Search][gm = 10][only_disp = 1][search = 1][pageID = 2][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 03:39:23|5[info]31/01/2015 03:39:23 - [UTENTE = ][REMOTE IP = 66.249.78.48][act = Search][gm = 10][only_disp = 1][search = 1][pageID = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 03:39:53|5[info]31/01/2015 03:39:53 - [UTENTE = ][REMOTE IP = 66.249.78.48][act = ProductInfo][id_giacenza = 79][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 03:40:30|5[info]31/01/2015 03:40:30 - [UTENTE = ][REMOTE IP = 66.249.78.48][act = ProductInfo][id_giacenza = 81][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 03:41:34|5[info]31/01/2015 03:41:34 - [UTENTE = ][REMOTE IP = 66.249.78.34][act = ProductInfo][id_giacenza = 78][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 03:43:06|5[info]31/01/2015 03:43:06 - [UTENTE = ][REMOTE IP = 66.249.78.41][act = ProductInfo][id_giacenza = 80][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 04:15:36|5[info]31/01/2015 04:15:36 - [UTENTE = ][REMOTE IP = 66.249.78.34][act = ProductInfo][id_giacenza = 47][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 05:06:43|5[info]31/01/2015 05:06:43 - [UTENTE = ][REMOTE IP = 66.249.78.48][act = ProductInfo][id_giacenza = 49][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 06:26:06|5[info]31/01/2015 06:26:06 - [UTENTE = ][REMOTE IP = 66.249.78.41][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 06:37:07|5[info]31/01/2015 06:37:07 - [UTENTE = ][REMOTE IP = 66.249.73.203][act = Search][gm = 39][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 07:06:36|5[info]31/01/2015 07:06:36 - [UTENTE = ][REMOTE IP = 66.249.78.48][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 08:00:36|5[info]31/01/2015 08:00:36 - [UTENTE = ][REMOTE IP = 66.249.78.19][act = Search][gm = 42][rowForPage = 8][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 08:23:44|5[info]31/01/2015 08:23:44 - [UTENTE = ][REMOTE IP = 66.249.78.48][act = ProductInfo][id_giacenza = 15][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 08:36:36|5[info]31/01/2015 08:36:36 - [UTENTE = ][REMOTE IP = 66.249.78.48][act = Search][gm = 10][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 09:12:36|5[info]31/01/2015 09:12:36 - [UTENTE = ][REMOTE IP = 66.249.78.12][act = Search][gm = 42][rowForPage = 52][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 09:35:06|5[info]31/01/2015 09:35:06 - [UTENTE = ][REMOTE IP = 66.249.73.195][act = Login][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 09:47:35|5[info]31/01/2015 09:47:35 - [UTENTE = ][REMOTE IP = 66.249.78.34][act = Search][gm = 33][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 10:11:35|5[info]31/01/2015 10:11:35 - [UTENTE = ][REMOTE IP = 66.249.78.12][act = Search][gm = 42][rowForPage = 32][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 10:14:19|5[info]31/01/2015 10:14:19 - [UTENTE = ][REMOTE IP = 66.249.78.34][act = ProductInfo][id_giacenza = 56][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 10:16:01|5[info]31/01/2015 10:16:01 - [UTENTE = ][REMOTE IP = 95.225.163.88][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 10:16:08|5[info]31/01/2015 10:16:08 - [UTENTE = ][REMOTE IP = 95.225.163.88][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 10:16:09|5[info]31/01/2015 10:16:09 - [UTENTE = ][REMOTE IP = 95.225.163.88][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 10:16:26|5[info]31/01/2015 10:16:26 - [UTENTE = ][REMOTE IP = 95.225.163.88][act = Login][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 10:16:31|5[info]31/01/2015 10:16:31 - [UTENTE = adtonol][REMOTE IP = 95.225.163.88][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 10:16:36|5[info]31/01/2015 10:16:36 - [UTENTE = adtonol][REMOTE IP = 95.225.163.88][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36]
gen 31 10:26:58|5[info]31/01/2015 10:26:58 - [UTENTE = ][REMOTE IP = 66.249.78.48][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 10:35:43|5[info]31/01/2015 10:35:43 - [UTENTE = ][REMOTE IP = 66.249.78.34][act = Search][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 11:11:02|5[info]31/01/2015 11:11:02 - [UTENTE = ][REMOTE IP = 66.249.78.48][act = Search][gm = 10][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
gen 31 11:52:49|5[info]31/01/2015 11:52:49 - [UTENTE = ][REMOTE IP = 95.225.163.88][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 11:52:54|5[info]31/01/2015 11:52:54 - [UTENTE = ][REMOTE IP = 95.225.163.88][act = Search][gm = 40][pageID = 1][only_disp = 1][famiglia = ][REQUEST METHOD = POST][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 11:52:59|5[info]31/01/2015 11:52:59 - [UTENTE = ][REMOTE IP = 95.225.163.88][act = Search][reset = 1][pageID = 1][only_disp = 1][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0]
gen 31 11:53:06|5[info]31/01/2015 11:53:06 - [UTENTE = ][REMOTE IP = 95.225.163.88][act = Search][only_disp = 1][search = 1][pageID = 2][REQUEST METHOD = GET][USER AGENT = Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0]
